project,language,filename,blank,comment,code
netdata,C,.\clones\netdata\database\sqlite\sqlite3.c,15427,73001,147109
netdata,JavaScript,.\clones\netdata\web\gui\dashboard\dashboard.js,1564,1115,7661
netdata,CSS,.\clones\netdata\web\gui\dashboard\css\bootstrap-slate-flat-3.3.7.css,0,15,7086
netdata,CSS,.\clones\netdata\web\gui\dashboard\css\bootstrap-3.3.7.css,7,11,6742
netdata,JSON,.\clones\netdata\package-lock.json,0,0,6320
netdata,JavaScript,.\clones\netdata\web\gui\dashboard_info.js,953,154,5302
netdata,JavaScript,.\clones\netdata\web\gui\main.js,800,258,4105
netdata,C,.\clones\netdata\collectors\cgroups.plugin\sys_fs_cgroup.c,736,241,3293
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\main.js,757,403,3119
netdata,C,.\clones\netdata\collectors\apps.plugin\apps_plugin.c,807,437,2964
netdata,JavaScript,.\clones\netdata\collectors\node.d.plugin\node_modules\net-snmp.js,521,109,2822
netdata,C,.\clones\netdata\collectors\freebsd.plugin\freebsd_sysctl.c,489,122,2635
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_socket.c,448,687,2273
netdata,JSON,.\clones\netdata\web\api\netdata-swagger.json,0,0,2125
netdata,C,.\clones\netdata\collectors\statsd.plugin\statsd.c,441,105,2022
netdata,C,.\clones\netdata\daemon\unit_test.c,341,83,1832
netdata,Bourne Shell,.\clones\netdata\packaging\installer\install-required-packages.sh,338,154,1758
netdata,C/C++ Header,.\clones\netdata\database\sqlite\sqlite3.h,329,10347,1677
netdata,YAML,.\clones\netdata\web\api\netdata-swagger.yaml,0,0,1657
netdata,C,.\clones\netdata\database\sqlite\sqlite_functions.c,347,48,1653
netdata,JavaScript,.\clones\netdata\web\gui\dashboard\lib\d3pie-0.2.1-netdata-3.js,276,242,1606
netdata,m4,.\clones\netdata\configure.ac,225,0,1582
netdata,C,.\clones\netdata\exporting\tests\test_exporting_engine.c,397,15,1568
netdata,C,.\clones\netdata\database\rrdset.c,360,160,1503
netdata,C,.\clones\netdata\web\server\web_client.c,351,177,1498
netdata,C,.\clones\netdata\collectors\freeipmi.plugin\freeipmi_plugin.c,263,111,1482
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_diskstats.c,364,154,1480
netdata,Bourne Shell,.\clones\netdata\netdata-installer.sh,379,150,1413
netdata,C,.\clones\netdata\database\rrdhost.c,280,103,1341
netdata,C,.\clones\netdata\libnetdata\socket\socket.c,312,116,1305
netdata,HTML,.\clones\netdata\web\gui\dashboard\demosites.html,150,31,1288
netdata,HTML,.\clones\netdata\web\gui\old\index.html,37,8,1276
netdata,C,.\clones\netdata\collectors\macos.plugin\macos_sysctl.c,173,82,1271
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf.c,208,463,1237
netdata,C,.\clones\netdata\libnetdata\libnetdata.c,186,130,1207
netdata,Bourne Shell,.\clones\netdata\packaging\installer\kickstart.sh,183,55,1198
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_vfs.c,215,196,1195
netdata,CMake,.\clones\netdata\CMakeLists.txt,204,192,1174
netdata,C,.\clones\netdata\web\api\queries\query.c,268,224,1169
netdata,make,.\clones\netdata\Makefile.am,122,6,1156
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_net_snmp6.c,128,23,1142
netdata,C,.\clones\netdata\collectors\perf.plugin\perf_plugin.c,172,49,1131
netdata,C,.\clones\netdata\health\health_config.c,136,17,1108
netdata,C,.\clones\netdata\database\engine\rrdengine.c,153,87,1058
netdata,C,.\clones\netdata\web\api\web_api_v1.c,228,55,1044
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_net_dev.c,260,54,1031
netdata,HTML,.\clones\netdata\web\gui\dashboard\demosites2.html,88,17,1007
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_net_snmp.c,145,27,958
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml2\emitter.py,117,69,955
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml3\emitter.py,117,69,952
netdata,C,.\clones\netdata\web\api\badges\web_buffer_svg.c,150,42,948
netdata,C,.\clones\netdata\daemon\main.c,211,197,939
netdata,Markdown,.\clones\netdata\web\gui\confluence\README.md,85,0,934
netdata,C,.\clones\netdata\database\engine\pagecache.c,156,162,933
netdata,Python,.\clones\netdata\collectors\python.d.plugin\web_log\web_log.chart.py,122,142,930
netdata,C,.\clones\netdata\aclk\aclk.c,175,101,916
netdata,C/C++ Header,.\clones\netdata\database\rrd.h,308,174,899
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml2\scanner.py,222,346,890
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_process.c,191,263,888
netdata,C,.\clones\netdata\libnetdata\eval\eval.c,219,84,887
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml3\scanner.py,222,346,881
netdata,HTML,.\clones\netdata\web\gui\dashboard\dash-example.html,140,0,880
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_stat.c,188,32,849
netdata,C,.\clones\netdata\collectors\xenstat.plugin\xenstat_plugin.c,184,31,849
netdata,Python,.\clones\netdata\collectors\python.d.plugin\postgres\postgres.chart.py,107,484,845
netdata,Python,.\clones\netdata\collectors\python.d.plugin\mysql\mysql.chart.py,65,70,841
netdata,C,.\clones\netdata\collectors\tc.plugin\plugin_tc.c,227,105,831
netdata,C,.\clones\netdata\database\sqlite\sqlite_aclk_chart.c,168,13,816
netdata,C,.\clones\netdata\daemon\analytics.c,134,83,813
netdata,C,.\clones\netdata\health\health.c,184,128,796
netdata,C,.\clones\netdata\database\engine\rrdengineapi.c,123,108,791
netdata,C,.\clones\netdata\daemon\global_statistics.c,163,28,776
netdata,Bourne Shell,.\clones\netdata\packaging\installer\functions.sh,179,102,762
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\charting\dygraph.js,178,125,762
netdata,C,.\clones\netdata\backends\backends.c,203,286,758
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_net_rpc_nfsd.c,111,38,743
netdata,C,.\clones\netdata\database\sqlite\sqlite_health.c,180,34,742
netdata,C,.\clones\netdata\aclk\aclk_otp.c,130,25,732
netdata,C,.\clones\netdata\database\sqlite\sqlite_aclk_alert.c,186,8,714
netdata,Python,.\clones\netdata\collectors\python.d.plugin\elasticsearch\elasticsearch.chart.py,56,45,707
netdata,C,.\clones\netdata\collectors\nfacct.plugin\plugin_nfacct.c,145,38,702
netdata,Python,.\clones\netdata\collectors\python.d.plugin\mongodb\mongodb.chart.py,76,19,691
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_apps.c,206,263,683
netdata,C,.\clones\netdata\libnetdata\config\appconfig.c,182,48,679
netdata,C,.\clones\netdata\database\sqlite\sqlite_aclk.c,136,30,672
netdata,Markdown,.\clones\netdata\collectors\ebpf.plugin\README.md,239,0,663
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_net_netstat.c,167,40,662
netdata,JavaScript,.\clones\netdata\tests\web\lib\jasmine-jquery.js,156,24,661
netdata,C,.\clones\netdata\exporting\prometheus\prometheus.c,125,139,658
netdata,CSS,.\clones\netdata\web\gui\dashboard\dashboard.slate.css,114,42,647
netdata,C,.\clones\netdata\collectors\freebsd.plugin\freebsd_devstat.c,116,27,646
netdata,Markdown,.\clones\netdata\health\REFERENCE.md,272,0,644
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_cachestat.c,151,224,642
netdata,C,.\clones\netdata\streaming\sender.c,108,36,642
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_dcstat.c,145,211,640
netdata,C,.\clones\netdata\collectors\plugins.d\pluginsd_parser.c,141,13,634
netdata,CSS,.\clones\netdata\web\gui\dashboard\dashboard.css,111,41,633
netdata,C,.\clones\netdata\backends\prometheus\backend_prometheus.c,133,32,632
netdata,C,.\clones\netdata\collectors\proc.plugin\zfs_common.c,128,29,615
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\packages\six.py,169,71,612
netdata,CSS,.\clones\netdata\web\gui\main.css,130,32,602
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_shm.c,115,149,596
netdata,C,.\clones\netdata\daemon\commands.c,118,27,595
netdata,C,.\clones\netdata\libnetdata\ebpf\ebpf.c,142,261,590
netdata,C,.\clones\netdata\streaming\rrdpush.c,121,75,588
netdata,C,.\clones\netdata\libnetdata\log\log.c,109,189,581
netdata,C,.\clones\netdata\web\api\tests\valid_urls.c,180,33,577
netdata,C,.\clones\netdata\streaming\receiver.c,76,56,575
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_fd.c,118,180,572
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml3\constructor.py,86,29,572
netdata,HTML,.\clones\netdata\web\gui\dashboard\dashboard.html,39,89,571
netdata,C,.\clones\netdata\database\rrdcalc.c,136,83,569
netdata,C,.\clones\netdata\aclk\https_client.c,101,19,568
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml2\constructor.py,86,29,561
netdata,Python,.\clones\netdata\collectors\python.d.plugin\smartd_log\smartd_log.chart.py,100,108,560
netdata,C,.\clones\netdata\tests\profile\benchmark-line-parsing.c,134,20,548
netdata,C,.\clones\netdata\collectors\macos.plugin\macos_fw.c,96,48,543
netdata,Bourne Shell,.\clones\netdata\contrib\sles11\alarm-notify-basic.bash3.sh,124,98,533
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_disk.c,132,192,527
netdata,YAML,.\clones\netdata\.github\workflows\build.yml,10,3,521
netdata,Bourne Shell,.\clones\netdata\packaging\makeself\makeself-header.sh,32,5,519
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_mdstat.c,120,19,513
netdata,C,.\clones\netdata\collectors\proc.plugin\sys_fs_btrfs.c,152,76,506
netdata,Bourne Shell,.\clones\netdata\packaging\installer\netdata-updater.sh,98,66,506
netdata,C,.\clones\netdata\collectors\freebsd.plugin\freebsd_getifaddrs.c,105,22,500
netdata,Bourne Shell,.\clones\netdata\packaging\makeself\makeself.sh,34,91,496
netdata,Markdown,.\clones\netdata\streaming\README.md,234,0,496
netdata,C,.\clones\netdata\health\health_log.c,113,25,491
netdata,C,.\clones\netdata\database\rrddim.c,111,27,488
netdata,Markdown,.\clones\netdata\collectors\node.d.plugin\stiebeleltron\README.md,38,0,487
netdata,C,.\clones\netdata\collectors\proc.plugin\sys_class_infiniband.c,116,106,486
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\contrib\securetransport.py,119,204,485
netdata,C,.\clones\netdata\tests\profile\benchmark-value-pairs.c,114,30,479
netdata,JavaScript,.\clones\netdata\collectors\node.d.plugin\node_modules\netdata.js,126,57,471
netdata,C,.\clones\netdata\collectors\cgroups.plugin\cgroup-network.c,146,65,470
netdata,Markdown,.\clones\netdata\collectors\COLLECTORS.md,74,0,469
netdata,Markdown,.\clones\netdata\HISTORICAL_CHANGELOG.md,185,0,465
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_filesystem.c,85,128,462
netdata,Python,.\clones\netdata\collectors\python.d.plugin\nvidia_smi\nvidia_smi.chart.py,102,8,461
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\contrib\_securetransport\bindings.py,92,38,461
netdata,JavaScript,.\clones\netdata\collectors\node.d.plugin\named\named.node.js,82,74,454
netdata,JavaScript,.\clones\netdata\web\gui\dashboard\dashboard-react.js,128,94,453
netdata,C,.\clones\netdata\collectors\proc.plugin\ipc.c,92,32,452
netdata,Markdown,.\clones\netdata\collectors\proc.plugin\README.md,158,0,449
netdata,Python,.\clones\netdata\collectors\python.d.plugin\oracledb\oracledb.chart.py,45,339,447
netdata,Markdown,.\clones\netdata\web\gui\custom\README.md,158,0,447
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_swap.c,99,175,429
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\charting.js,4,61,427
netdata,JavaScript,.\clones\netdata\collectors\node.d.plugin\node_modules\pixl-xml.js,95,87,425
netdata,C,.\clones\netdata\database\engine\journalfile.c,69,22,425
netdata,C,.\clones\netdata\aclk\aclk_rx_msgs.c,60,19,423
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_net_sockstat.c,107,13,418
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml2\parser.py,58,120,412
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml3\parser.py,58,120,412
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_meminfo.c,90,43,411
netdata,Python,.\clones\netdata\collectors\python.d.plugin\nginx_plus\nginx_plus.chart.py,57,20,410
netdata,Markdown,.\clones\netdata\collectors\statsd.plugin\README.md,204,0,410
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\connectionpool.py,173,319,408
netdata,Markdown,.\clones\netdata\CHANGELOG.md,109,0,406
netdata,C,.\clones\netdata\daemon\daemon.c,81,22,401
netdata,Markdown,.\clones\netdata\claim\README.md,151,0,400
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\units-conversion.js,54,75,399
netdata,Markdown,.\clones\netdata\packaging\docker\README.md,98,0,394
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\util\selectors.py,101,89,392
netdata,C,.\clones\netdata\database\engine\datafile.c,65,7,388
netdata,Markdown,.\clones\netdata\collectors\node.d.plugin\snmp\README.md,59,0,386
netdata,C,.\clones\netdata\health\health_json.c,61,8,386
netdata,Bourne Shell,.\clones\netdata\packaging\installer\netdata-uninstaller.sh,83,41,375
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_net_rpc_nfs.c,60,20,374
netdata,Markdown,.\clones\netdata\docs\guides\python-collector.md,113,0,373
netdata,C,.\clones\netdata\exporting\read_config.c,110,28,373
netdata,Python,.\clones\netdata\collectors\python.d.plugin\rabbitmq\rabbitmq.chart.py,65,6,372
netdata,Markdown,.\clones\netdata\daemon\README.md,185,0,369
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_hardirq.c,65,68,366
netdata,C,.\clones\netdata\web\server\static\static-threaded.c,112,35,366
netdata,Python,.\clones\netdata\collectors\python.d.plugin\couchdb\couchdb.chart.py,23,10,365
netdata,C,.\clones\netdata\database\engine\metadata_log\logfile.c,62,26,365
netdata,C,.\clones\netdata\web\api\tests\web_api.c,51,61,362
netdata,C++,.\clones\netdata\ml\Host.cc,92,9,361
netdata,C,.\clones\netdata\libnetdata\json\json.c,62,135,359
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml2\representer.py,80,49,356
netdata,Markdown,.\clones\netdata\docs\metrics-storage-management\reference-streaming.mdx,132,0,354
netdata,C,.\clones\netdata\exporting\tests\exporting_doubles.c,46,1,350
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_net_wireless.c,84,21,348
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\response.py,105,170,348
netdata,Markdown,.\clones\netdata\docs\contributing\style-guide.md,144,0,348
netdata,C,.\clones\netdata\aclk\aclk_tx_msgs.c,93,64,343
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_spl_kstat_zfs.c,70,4,342
netdata,C,.\clones\netdata\daemon\buildinfo.c,63,11,338
netdata,C,.\clones\netdata\collectors\cups.plugin\cups_plugin.c,73,31,336
netdata,C,.\clones\netdata\web\api\formatters\rrd2json.c,68,1,336
netdata,Markdown,.\clones\netdata\exporting\prometheus\README.md,127,0,334
netdata,Markdown,.\clones\netdata\backends\prometheus\README.md,125,0,332
netdata,C,.\clones\netdata\collectors\proc.plugin\sys_class_power_supply.c,64,14,332
netdata,JavaScript,.\clones\netdata\collectors\node.d.plugin\fronius\fronius.node.js,50,22,328
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\utils.js,62,46,324
netdata,Bourne Shell,.\clones\netdata\daemon\system-info.sh,49,37,322
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_net_sctp_snmp.c,47,7,319
netdata,C,.\clones\netdata\exporting\send_data.c,68,58,319
netdata,C,.\clones\netdata\aclk\aclk_query.c,49,23,318
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\charting\gauge.js,52,37,317
netdata,C,.\clones\netdata\aclk\aclk_util.c,62,24,316
netdata,Python,.\clones\netdata\collectors\python.d.plugin\hpssa\hpssa.chart.py,58,21,316
netdata,C,.\clones\netdata\libnetdata\avl\avl.c,62,42,316
netdata,Markdown,.\clones\netdata\collectors\plugins.d\README.md,175,0,309
netdata,Python,.\clones\netdata\collectors\python.d.plugin\haproxy\haproxy.chart.py,34,17,309
netdata,C,.\clones\netdata\libnetdata\statistical\statistical.c,102,41,309
netdata,Markdown,.\clones\netdata\collectors\node.d.plugin\named\README.md,40,0,308
netdata,Python,.\clones\netdata\tests\api\fuzzer.py,43,28,307
netdata,C,.\clones\netdata\libnetdata\procfile\procfile.c,106,60,306
netdata,C,.\clones\netdata\registry\registry.c,96,49,305
netdata,Python,.\clones\netdata\collectors\python.d.plugin\proxysql\proxysql.chart.py,41,7,304
netdata,Python,.\clones\netdata\collectors\python.d.plugin\anomalies\anomalies.chart.py,59,64,303
netdata,C,.\clones\netdata\libnetdata\buffer\buffer.c,96,27,303
netdata,Python,.\clones\netdata\collectors\python.d.plugin\ntpd\ntpd.chart.py,45,39,301
netdata,Python,.\clones\netdata\collectors\python.d.plugin\varnish\varnish.chart.py,57,27,301
netdata,C,.\clones\netdata\collectors\plugins.d\plugins_d.c,76,27,300
netdata,C,.\clones\netdata\spawn\spawn_server.c,61,16,300
netdata,Markdown,.\clones\netdata\BUILD.md,67,0,298
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\third_party\boinc_client.py,83,135,297
netdata,JavaScript,.\clones\netdata\collectors\node.d.plugin\snmp\snmp.node.js,89,144,294
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\charting\d3pie.js,34,15,292
netdata,C,.\clones\netdata\collectors\freebsd.plugin\freebsd_ipfw.c,63,18,291
netdata,Markdown,.\clones\netdata\collectors\apps.plugin\README.md,110,0,289
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_net_stat_conntrack.c,54,8,289
netdata,Markdown,.\clones\netdata\docs\guides\step-by-step\step-08.md,106,0,289
netdata,C,.\clones\netdata\exporting\opentsdb\opentsdb.c,68,68,288
netdata,SVG,.\clones\netdata\web\gui\dashboard\fonts\glyphicons-halflings-regular.svg,0,1,288
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\alarms.js,81,53,288
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\contrib\pyopenssl.py,89,84,285
netdata,C,.\clones\netdata\aclk\aclk_stats.c,74,7,276
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml3\representer.py,63,36,276
netdata,Python,.\clones\netdata\collectors\python.d.plugin\ceph\ceph.chart.py,31,68,275
netdata,Python,.\clones\netdata\collectors\python.d.plugin\riakkv\riakkv.chart.py,18,41,275
netdata,m4,.\clones\netdata\build\m4\ax_pthread.m4,34,0,274
netdata,Python,.\clones\netdata\collectors\python.d.plugin\monit\monit.chart.py,70,19,271
netdata,C++,.\clones\netdata\aclk\schema-wrappers\chart_stream.cc,72,1,269
netdata,C/C++ Header,.\clones\netdata\libnetdata\libnetdata.h,70,15,269
netdata,C,.\clones\netdata\exporting\mongodb\mongodb.c,79,44,266
netdata,C,.\clones\netdata\exporting\process_data.c,57,105,266
netdata,Bourne Shell,.\clones\netdata\collectors\charts.d.plugin\opensips\opensips.chart.sh,35,27,263
netdata,C,.\clones\netdata\libnetdata\simple_pattern\simple_pattern.c,66,38,261
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_oomkill.c,49,100,259
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\mysql\README.md,137,0,259
netdata,C/C++ Header,.\clones\netdata\libnetdata\inlined.h,56,3,259
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\bases\charts.py,99,58,258
netdata,C,.\clones\netdata\collectors\slabinfo.plugin\slabinfo.c,70,65,257
netdata,C,.\clones\netdata\database\engine\rrdenginelib.c,24,13,257
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\registry.js,39,16,256
netdata,C,.\clones\netdata\collectors\proc.plugin\sys_block_zram.c,27,10,255
netdata,Markdown,.\clones\netdata\docs\Running-behind-apache.md,117,0,254
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_sync.c,60,102,252
netdata,Markdown,.\clones\netdata\docs\guides\step-by-step\step-05.md,98,0,252
netdata,C,.\clones\netdata\streaming\compression.c,37,56,252
netdata,C/C++ Header,.\clones\netdata\collectors\all.h,77,40,250
netdata,C,.\clones\netdata\libnetdata\popen\popen.c,59,34,250
netdata,C,.\clones\netdata\libnetdata\socket\security.c,41,95,250
netdata,C,.\clones\netdata\registry\registry_db.c,69,29,248
netdata,C,.\clones\netdata\web\api\formatters\json_wrapper.c,46,12,247
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_self_mountinfo.c,71,99,246
netdata,C,.\clones\netdata\libnetdata\locks\locks.c,90,7,246
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_vmstat.c,56,17,243
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\bases\FrameworkServices\SocketService.py,38,55,243
netdata,HTML,.\clones\netdata\web\gui\dashboard\tv-react.html,28,18,241
netdata,HTML,.\clones\netdata\web\gui\dashboard\tv.html,28,11,240
netdata,C,.\clones\netdata\exporting\json\json.c,73,52,239
netdata,JavaScript,.\clones\netdata\collectors\node.d.plugin\node_modules\lib\ber\writer.js,72,9,237
netdata,C/C++ Header,.\clones\netdata\exporting\exporting_engine.h,76,1,237
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\go_expvar\README.md,83,0,236
netdata,Markdown,.\clones\netdata\exporting\README.md,78,0,236
netdata,C/C++ Header,.\clones\netdata\collectors\ebpf.plugin\ebpf_socket.h,67,32,235
netdata,C,.\clones\netdata\libnetdata\clocks\clocks.c,56,9,235
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\charting\easy-pie-chart.js,39,10,232
netdata,C,.\clones\netdata\libnetdata\json\jsmn.c,20,78,230
netdata,JavaScript,.\clones\netdata\tests\node.d\fronius.parse.spec.js,81,22,230
netdata,make,.\clones\netdata\collectors\python.d.plugin\Makefile.am,24,2,229
netdata,C,.\clones\netdata\libnetdata\url\url.c,52,110,229
netdata,Markdown,.\clones\netdata\docs\guides\monitor\process.md,73,0,228
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\connection.py,71,76,227
netdata,Markdown,.\clones\netdata\web\api\badges\README.md,136,0,227
netdata,C,.\clones\netdata\collectors\freebsd.plugin\freebsd_getmntinfo.c,65,16,224
netdata,C,.\clones\netdata\database\rrdvar.c,66,16,223
netdata,C,.\clones\netdata\tests\profile\benchmark-procfile-parser.c,78,28,223
netdata,C,.\clones\netdata\exporting\prometheus\remote_write\remote_write.c,56,69,222
netdata,C,.\clones\netdata\libnetdata\dictionary\dictionary.c,86,22,221
netdata,C/C++ Header,.\clones\netdata\collectors\ebpf.plugin\ebpf.h,47,16,220
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_net_sockstat6.c,55,8,220
netdata,C,.\clones\netdata\daemon\signals.c,40,25,220
netdata,m4,.\clones\netdata\build\m4\ax_gcc_func_attribute.m4,5,0,218
netdata,HTML,.\clones\netdata\web\gui\dashboard\goto-host-from-alarm.html,31,1,218
netdata,Python,.\clones\netdata\collectors\python.d.plugin\beanstalk\beanstalk.chart.py,28,7,217
netdata,C,.\clones\netdata\parser\parser.c,64,41,217
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_mdflush.c,53,55,216
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_pagetypeinfo.c,68,49,216
netdata,Python,.\clones\netdata\collectors\python.d.plugin\redis\redis.chart.py,32,20,216
netdata,Markdown,.\clones\netdata\docs\guides\monitor\statsd.md,82,0,216
netdata,Markdown,.\clones\netdata\docs\Running-behind-haproxy.md,78,0,215
netdata,C,.\clones\netdata\spawn\spawn.c,49,30,210
netdata,Python,.\clones\netdata\collectors\python.d.plugin\isc_dhcpd\isc_dhcpd.chart.py,51,12,206
netdata,Markdown,.\clones\netdata\collectors\cgroups.plugin\README.md,83,0,204
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_cgroup.c,52,92,204
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\poolmanager.py,90,147,204
netdata,C,.\clones\netdata\collectors\macos.plugin\macos_mach_smi.c,30,8,203
netdata,C,.\clones\netdata\registry\registry_internals.c,77,54,201
netdata,C,.\clones\netdata\spawn\spawn_client.c,35,4,201
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_softirq.c,45,33,200
netdata,Python,.\clones\netdata\collectors\python.d.plugin\megacli\megacli.chart.py,73,5,200
netdata,Markdown,.\clones\netdata\docs\guides\monitor\anomaly-detection.md,75,0,199
netdata,C/C++ Header,.\clones\netdata\collectors\ebpf.plugin\ebpf_apps.h,75,166,198
netdata,C,.\clones\netdata\exporting\tests\netdata_doubles.c,46,3,198
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\third_party\filelock.py,88,166,197
netdata,Markdown,.\clones\netdata\exporting\WALKTHROUGH.md,69,0,197
netdata,C/C++ Header,.\clones\netdata\database\sqlite\sqlite_aclk.h,34,3,196
netdata,Markdown,.\clones\netdata\docs\Running-behind-nginx.md,77,0,193
netdata,Markdown,.\clones\netdata\docs\guides\troubleshoot\monitor-debug-applications-ebpf.md,77,0,193
netdata,C++,.\clones\netdata\ml\Tests.cc,53,55,193
netdata,C,.\clones\netdata\web\server\web_client_cache.c,50,27,192
netdata,Python,.\clones\netdata\collectors\python.d.plugin\openldap\openldap.chart.py,20,5,191
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\third_party\lm_sensors.py,104,32,191
netdata,Bourne Shell,.\clones\netdata\packaging\makeself\install-or-update.sh,54,26,191
netdata,Markdown,.\clones\netdata\backends\WALKTHROUGH.md,68,0,190
netdata,Python,.\clones\netdata\collectors\python.d.plugin\rethinkdbs\rethinkdbs.chart.py,46,11,190
netdata,Markdown,.\clones\netdata\ml\README.md,74,0,190
netdata,JavaScript,.\clones\netdata\web\gui\dashboard\precache-manifest.55bf0765e4092267255469aff90b2f26.js,0,0,190
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\README.md,84,0,189
netdata,Markdown,.\clones\netdata\packaging\installer\methods\source.md,48,0,189
netdata,C,.\clones\netdata\web\api\formatters\json\json.c,46,19,189
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_interrupts.c,46,14,188
netdata,C,.\clones\netdata\database\engine\rrdenglocking.c,24,29,188
netdata,Markdown,.\clones\netdata\README.md,59,0,187
netdata,C++,.\clones\netdata\aclk\schema-wrappers\alarm_stream.cc,57,4,187
netdata,Markdown,.\clones\netdata\database\engine\README.md,72,0,187
netdata,Markdown,.\clones\netdata\docs\guides\monitor\kubernetes-k8s-netdata.md,67,0,187
netdata,Python,.\clones\netdata\collectors\python.d.plugin\adaptec_raid\adaptec_raid.chart.py,56,5,186
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\contrib\_securetransport\low_level.py,52,106,186
netdata,C,.\clones\netdata\registry\registry_person.c,60,22,185
netdata,make,.\clones\netdata\web\gui\dashboard\Makefile.am,10,3,185
