project,language,filename,blank,comment,code
redis,JSON,.\clones\redis\src\commands\lindex.json,0,0,47
redis,JSON,.\clones\redis\src\commands\script-flush.json,0,0,47
redis,JSON,.\clones\redis\src\commands\sdiff.json,0,0,47
redis,JSON,.\clones\redis\src\commands\sinter.json,0,0,47
redis,JSON,.\clones\redis\src\commands\sismember.json,0,0,47
redis,JSON,.\clones\redis\src\commands\sunion.json,0,0,47
redis,Tcl/Tk,.\clones\redis\tests\unit\querybuf.tcl,7,12,47
redis,C/C++ Header,.\clones\redis\deps\hiredis\alloc.h,18,32,46
redis,C,.\clones\redis\deps\hiredis\examples\example-ivykis.c,12,2,46
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\assert.h,5,5,46
redis,Bourne Shell,.\clones\redis\runtest-moduleapi,4,0,46
redis,JSON,.\clones\redis\src\commands\decr.json,0,0,46
redis,JSON,.\clones\redis\src\commands\dump.json,0,0,46
redis,JSON,.\clones\redis\src\commands\hgetall.json,0,0,46
redis,JSON,.\clones\redis\src\commands\hkeys.json,0,0,46
redis,JSON,.\clones\redis\src\commands\hvals.json,0,0,46
redis,JSON,.\clones\redis\src\commands\incr.json,0,0,46
redis,JSON,.\clones\redis\src\commands\memory-usage.json,0,0,46
redis,JSON,.\clones\redis\src\commands\object-encoding.json,0,0,46
redis,JSON,.\clones\redis\src\commands\object-freq.json,0,0,46
redis,JSON,.\clones\redis\src\commands\object-idletime.json,0,0,46
redis,JSON,.\clones\redis\src\commands\pfcount.json,0,0,46
redis,JSON,.\clones\redis\src\commands\smembers.json,0,0,46
redis,JSON,.\clones\redis\src\commands\spublish.json,0,0,46
redis,C/C++ Header,.\clones\redis\src\script.h,10,54,46
redis,Tcl/Tk,.\clones\redis\tests\cluster\tests\11-manual-takeover.tcl,12,1,46
redis,C,.\clones\redis\deps\hiredis\examples\example-libuv.c,9,2,45
redis,C,.\clones\redis\deps\hiredis\examples\example-macosx.c,15,6,45
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\arena_inlines_a.h,11,1,45
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\seq.h,4,6,45
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\msvc_compat\strings.h,9,4,45
redis,C,.\clones\redis\deps\jemalloc\test\src\timer.c,8,3,45
redis,JSON,.\clones\redis\src\commands\getdel.json,0,0,45
redis,Tcl/Tk,.\clones\redis\tests\cluster\tests\13-no-failover-option.tcl,14,2,45
redis,Tcl/Tk,.\clones\redis\tests\unit\moduleapi\keyspecs.tcl,7,6,45
redis,Tcl/Tk,.\clones\redis\tests\unit\moduleapi\scan.tcl,10,1,45
redis,C,.\clones\redis\utils\tracking_collisions.c,7,24,45
redis,C,.\clones\redis\deps\hiredis\alloc.c,14,32,44
redis,C,.\clones\redis\deps\hiredis\examples\example-libev.c,8,2,44
redis,JSON,.\clones\redis\src\commands\config-set.json,0,0,44
redis,JSON,.\clones\redis\src\commands\expiretime.json,0,0,44
redis,JSON,.\clones\redis\src\commands\get.json,0,0,44
redis,JSON,.\clones\redis\src\commands\persist.json,0,0,44
redis,JSON,.\clones\redis\src\commands\pexpiretime.json,0,0,44
redis,JSON,.\clones\redis\src\commands\watch.json,0,0,44
redis,JSON,.\clones\redis\src\commands\xinfo-groups.json,0,0,44
redis,C,.\clones\redis\src\rand.c,7,42,44
redis,Tcl/Tk,.\clones\redis\tests\helpers\fake_redis_node.tcl,4,10,44
redis,Tcl/Tk,.\clones\redis\tests\unit\moduleapi\auth.tcl,17,13,44
redis,Tcl/Tk,.\clones\redis\tests\unit\moduleapi\subcommands.tcl,11,3,44
redis,JSON,.\clones\redis\src\commands\client-unblock.json,0,0,43
redis,JSON,.\clones\redis\src\commands\command-list.json,0,0,43
redis,JSON,.\clones\redis\src\commands\hlen.json,0,0,43
redis,JSON,.\clones\redis\src\commands\llen.json,0,0,43
redis,JSON,.\clones\redis\src\commands\object-refcount.json,0,0,43
redis,JSON,.\clones\redis\src\commands\scard.json,0,0,43
redis,JSON,.\clones\redis\src\commands\strlen.json,0,0,43
redis,JSON,.\clones\redis\src\commands\sunsubscribe.json,0,0,43
redis,JSON,.\clones\redis\src\commands\type.json,0,0,43
redis,JSON,.\clones\redis\src\commands\xlen.json,0,0,43
redis,JSON,.\clones\redis\src\commands\zcard.json,0,0,43
redis,make,.\clones\redis\src\modules\Makefile,23,3,43
redis,Tcl/Tk,.\clones\redis\tests\cluster\tests\21-many-slot-migration.tcl,15,6,43
redis,Tcl/Tk,.\clones\redis\tests\sentinel\tests\05-manual.tcl,6,1,43
redis,C/C++ Header,.\clones\redis\deps\hiredis\win32.h,14,0,42
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\util.h,12,13,42
redis,C,.\clones\redis\deps\lua\src\lmem.c,19,25,42
redis,JSON,.\clones\redis\src\commands\client-reply.json,0,0,42
redis,JSON,.\clones\redis\src\commands\restore-asking.json,0,0,42
redis,JSON,.\clones\redis\src\commands\ssubscribe.json,0,0,42
redis,C,.\clones\redis\src\crc16.c,4,42,42
redis,Tcl/Tk,.\clones\redis\tests\integration\block-repl.tcl,6,3,42
redis,Bourne Shell,.\clones\redis\utils\gen-test-certs.sh,9,7,42
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\atomic.h,15,30,41
redis,C/C++ Header,.\clones\redis\deps\jemalloc\test\include\test\SFMT-params11213.h,4,36,41
redis,C/C++ Header,.\clones\redis\deps\jemalloc\test\include\test\SFMT-params1279.h,4,36,41
redis,C/C++ Header,.\clones\redis\deps\jemalloc\test\include\test\SFMT-params132049.h,4,36,41
redis,C/C++ Header,.\clones\redis\deps\jemalloc\test\include\test\SFMT-params19937.h,4,36,41
redis,C/C++ Header,.\clones\redis\deps\jemalloc\test\include\test\SFMT-params216091.h,4,36,41
redis,C/C++ Header,.\clones\redis\deps\jemalloc\test\include\test\SFMT-params2281.h,4,36,41
redis,C/C++ Header,.\clones\redis\deps\jemalloc\test\include\test\SFMT-params4253.h,4,36,41
redis,C/C++ Header,.\clones\redis\deps\jemalloc\test\include\test\SFMT-params44497.h,4,36,41
redis,C/C++ Header,.\clones\redis\deps\jemalloc\test\include\test\SFMT-params607.h,4,36,41
redis,C/C++ Header,.\clones\redis\deps\jemalloc\test\include\test\SFMT-params86243.h,4,36,41
redis,C,.\clones\redis\deps\jemalloc\test\integration\overflow.c,10,8,41
redis,JSON,.\clones\redis\src\commands\function-flush.json,0,0,41
redis,JSON,.\clones\redis\src\commands\pfdebug.json,0,0,41
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\ckh.h,20,41,40
redis,C/C++ Header,.\clones\redis\deps\jemalloc\test\include\test\SFMT-params.h,11,81,40
redis,JSON,.\clones\redis\src\commands\acl-setuser.json,0,0,40
redis,JSON,.\clones\redis\src\commands\auth.json,0,0,40
redis,JSON,.\clones\redis\src\commands\script-debug.json,0,0,40
redis,C/C++ Header,.\clones\redis\src\latency.h,12,42,40
redis,C/C++ Header,.\clones\redis\src\util.h,7,32,40
redis,Tcl/Tk,.\clones\redis\tests\unit\type\list-2.tcl,5,2,40
redis,YAML,.\clones\redis\deps\jemalloc\.appveyor.yml,3,0,39
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\jemalloc_internal_externs.h,9,9,39
redis,C,.\clones\redis\deps\jemalloc\test\unit\prof_tctx.c,7,0,39
redis,Ruby,.\clones\redis\utils\redis-sha1.rb,3,10,39
redis,C/C++ Header,.\clones\redis\deps\hiredis\async_private.h,7,30,38
redis,CMake,.\clones\redis\deps\hiredis\examples\CMakeLists.txt,9,2,38
redis,JSON,.\clones\redis\src\commands\client-no-evict.json,0,0,38
redis,JSON,.\clones\redis\src\commands\cluster-failover.json,0,0,38
redis,JSON,.\clones\redis\src\commands\cluster-reset.json,0,0,38
redis,Tcl/Tk,.\clones\redis\tests\helpers\bg_block_op.tcl,8,9,38
redis,Tcl/Tk,.\clones\redis\tests\sentinel\tests\03-runtime-reconf.tcl,16,6,38
redis,C/C++ Header,.\clones\redis\src\anet.h,9,31,37
redis,JSON,.\clones\redis\src\commands\client-caching.json,0,0,37
redis,Tcl/Tk,.\clones\redis\tests\sentinel\tests\09-acl-support.tcl,11,1,37
redis,Tcl/Tk,.\clones\redis\tests\unit\moduleapi\fork.tcl,7,1,37
redis,Tcl/Tk,.\clones\redis\tests\unit\moduleapi\getkeys.tcl,11,0,37
redis,C/C++ Header,.\clones\redis\deps\lua\src\lzio.h,25,6,36
redis,JSON,.\clones\redis\src\commands\acl-log.json,0,0,36
redis,JSON,.\clones\redis\src\commands\cluster-addslotsrange.json,0,0,36
redis,JSON,.\clones\redis\src\commands\cluster-delslotsrange.json,0,0,36
redis,JSON,.\clones\redis\src\commands\config-get.json,0,0,36
redis,C/C++ Header,.\clones\redis\src\endianconv.h,7,35,36
redis,C/C++ Header,.\clones\redis\src\ziplist.h,6,32,36
redis,Bourne Shell,.\clones\redis\utils\redis_init_script,4,10,36
redis,JSON,.\clones\redis\src\commands\acl-dryrun.json,0,0,35
redis,Tcl/Tk,.\clones\redis\tests\cluster\tests\18-info.tcl,7,3,35
redis,Tcl/Tk,.\clones\redis\tests\cluster\tests\19-cluster-nodes-slots.tcl,11,4,35
redis,Tcl/Tk,.\clones\redis\tests\unit\moduleapi\basics.tcl,6,0,35
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\background_thread_structs.h,7,13,34
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\jemalloc_internal_includes.h,10,50,34
redis,JSON,.\clones\redis\src\commands\acl-getuser.json,0,0,34
redis,Tcl/Tk,.\clones\redis\tests\unit\moduleapi\defrag.tcl,9,3,34
redis,Tcl/Tk,.\clones\redis\tests\unit\quit.tcl,6,0,34
redis,Tcl/Tk,.\clones\redis\utils\cluster_fail_time.tcl,10,6,34
redis,C,.\clones\redis\utils\corrupt_rdb.c,6,5,34
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\spin.h,7,0,33
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\tcache_externs.h,7,13,33
redis,C,.\clones\redis\deps\jemalloc\src\extent_mmap.c,6,3,33
redis,HTML,.\clones\redis\deps\lua\doc\readme.html,7,0,33
redis,make,.\clones\redis\deps\lua\etc\Makefile,9,2,33
redis,JSON,.\clones\redis\src\commands\slowlog-get.json,0,0,33
redis,C,.\clones\redis\src\modules\hellotimer.c,8,35,33
redis,Markdown,.\clones\redis\SECURITY.md,11,0,32
redis,C/C++ Header,.\clones\redis\deps\lua\src\ldo.h,18,7,32
redis,C/C++ Header,.\clones\redis\deps\lua\src\ltm.h,13,9,32
redis,Lua,.\clones\redis\deps\lua\test\fib.lua,4,4,32
redis,JSON,.\clones\redis\src\commands\command-info.json,0,0,32
redis,Bourne Shell,.\clones\redis\deps\jemalloc\include\jemalloc\jemalloc_mangle.sh,7,7,31
redis,C,.\clones\redis\deps\jemalloc\test\unit\prof_idump.c,11,0,31
redis,C,.\clones\redis\deps\jemalloc\test\unit\test_hooks.c,7,0,31
redis,C/C++ Header,.\clones\redis\deps\linenoise\linenoise.h,7,37,31
redis,C,.\clones\redis\deps\lua\etc\all.c,4,3,31
redis,C,.\clones\redis\deps\lua\etc\noparser.c,6,13,31
redis,JSON,.\clones\redis\src\commands\function-list.json,0,0,31
redis,Tcl/Tk,.\clones\redis\tests\cluster\tests\includes\utils.tcl,3,2,31
redis,Tcl/Tk,.\clones\redis\tests\sentinel\tests\01-conf-update.tcl,6,2,31
redis,Tcl/Tk,.\clones\redis\tests\sentinel\tests\06-ckquorum.tcl,8,3,31
redis,C++,.\clones\redis\deps\hiredis\examples\example-qt.cpp,16,0,30
redis,C,.\clones\redis\deps\jemalloc\test\src\thd.c,4,0,30
redis,C,.\clones\redis\deps\jemalloc\test\unit\sc.c,3,0,30
redis,C,.\clones\redis\deps\jemalloc\test\unit\slab.c,3,0,30
redis,C,.\clones\redis\deps\lua\etc\min.c,4,5,30
redis,Lua,.\clones\redis\deps\lua\test\trace-globals.lua,5,3,30
redis,C/C++ Header,.\clones\redis\src\cli_common.h,12,9,30
redis,JSON,.\clones\redis\src\commands\bgsave.json,0,0,30
redis,JSON,.\clones\redis\src\commands\info.json,0,0,30
redis,JSON,.\clones\redis\src\commands\psubscribe.json,0,0,30
redis,JSON,.\clones\redis\src\commands\subscribe.json,0,0,30
redis,JSON,.\clones\redis\src\commands\wait.json,0,0,30
redis,Tcl/Tk,.\clones\redis\tests\cluster\tests\09-pubsub.tcl,7,3,30
redis,Tcl/Tk,.\clones\redis\tests\integration\convert-zipmap-hash-on-load.tcl,8,1,30
redis,C/C++ Header,.\clones\redis\deps\lua\src\lmem.h,15,5,29
redis,JSON,.\clones\redis\src\commands\cluster-meet.json,0,0,29
redis,JSON,.\clones\redis\src\commands\module-load.json,0,0,29
redis,JSON,.\clones\redis\src\commands\monitor.json,0,0,29
redis,Tcl/Tk,.\clones\redis\tests\support\benchmark.tcl,4,0,29
redis,Ruby,.\clones\redis\utils\srandmember\showdist.rb,3,1,29
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\background_thread_externs.h,4,0,28
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\tcache_structs.h,10,32,28
redis,JSON,.\clones\redis\src\commands\function-delete.json,0,0,28
redis,JSON,.\clones\redis\src\commands\ping.json,0,0,28
redis,JSON,.\clones\redis\src\commands\publish.json,0,0,28
redis,JSON,.\clones\redis\src\commands\script-exists.json,0,0,28
redis,JSON,.\clones\redis\src\commands\script-load.json,0,0,28
redis,JSON,.\clones\redis\src\commands\swapdb.json,0,0,28
redis,C/C++ Header,.\clones\redis\src\geohash_helper.h,7,30,28
redis,C/C++ Header,.\clones\redis\src\resp_parser.h,22,44,28
redis,C/C++ Header,.\clones\redis\deps\hiredis\hiredis_ssl.h,19,81,27
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\arena_types.h,12,12,27
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\nstime.h,6,1,27
redis,C/C++ Header,.\clones\redis\deps\jemalloc\test\include\test\btalloc.h,2,1,27
redis,Lua,.\clones\redis\deps\lua\etc\strict.lua,7,7,27
redis,JSON,.\clones\redis\src\commands\cluster-getkeysinslot.json,0,0,27
redis,JSON,.\clones\redis\src\commands\cluster-slots.json,0,0,27
redis,JSON,.\clones\redis\src\commands\keys.json,0,0,27
redis,JSON,.\clones\redis\src\commands\replicaof.json,0,0,27
redis,Tcl/Tk,.\clones\redis\tests\sentinel\run.tcl,5,3,27
redis,Tcl/Tk,.\clones\redis\tests\support\cli.tcl,5,4,27
redis,YAML,.\clones\redis\.github\workflows\codeql-analysis.yml,7,1,26
redis,C/C++ Header,.\clones\redis\deps\hdr_histogram\hdr_alloc.h,10,11,26
redis,Bourne Shell,.\clones\redis\deps\jemalloc\include\jemalloc\internal\private_symbols.sh,7,18,26
redis,XML,.\clones\redis\deps\jemalloc\msvc\projects\vc2017\test_threads\test_threads.vcxproj.filters,0,0,26
redis,C,.\clones\redis\deps\jemalloc\test\unit\div.c,3,0,26
redis,DOS Batch,.\clones\redis\deps\lua\etc\luavs.bat,2,0,26
redis,Lua,.\clones\redis\deps\lua\test\trace-calls.lua,3,3,26
redis,JSON,.\clones\redis\src\commands\cluster-addslots.json,0,0,26
redis,JSON,.\clones\redis\src\commands\cluster-delslots.json,0,0,26
redis,JSON,.\clones\redis\src\commands\cluster-slaves.json,0,0,26
redis,JSON,.\clones\redis\src\commands\command-docs.json,0,0,26
redis,JSON,.\clones\redis\src\commands\slaveof.json,0,0,26
redis,Tcl/Tk,.\clones\redis\tests\cluster\tests\01-faildet.tcl,9,3,26
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\base_structs.h,13,21,25
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\large_externs.h,7,0,25
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\prof_types.h,10,21,25
redis,C/C++ Header,.\clones\redis\deps\lua\src\lualib.h,21,7,25
redis,JSON,.\clones\redis\src\commands\acl-deluser.json,0,0,25
redis,JSON,.\clones\redis\src\commands\client-setname.json,0,0,25
redis,JSON,.\clones\redis\src\commands\cluster-forget.json,0,0,25
redis,JSON,.\clones\redis\src\commands\cluster-replicate.json,0,0,25
redis,JSON,.\clones\redis\src\commands\cluster-set-config-epoch.json,0,0,25
redis,JSON,.\clones\redis\src\commands\latency-histogram.json,0,0,25
redis,JSON,.\clones\redis\src\commands\latency-reset.json,0,0,25
redis,JSON,.\clones\redis\src\commands\psync.json,0,0,25
redis,JSON,.\clones\redis\src\commands\punsubscribe.json,0,0,25
redis,JSON,.\clones\redis\src\commands\unsubscribe.json,0,0,25
redis,C/C++ Header,.\clones\redis\src\crcspeed.h,7,28,25
redis,Tcl/Tk,.\clones\redis\tests\unit\moduleapi\test_lazyfree.tcl,6,1,25
redis,Tcl/Tk,.\clones\redis\tests\unit\pendingquerybuf.tcl,3,0,25
redis,Ruby,.\clones\redis\utils\redis-copy.rb,3,7,25
redis,Bourne Shell,.\clones\redis\utils\releasetools\03_test_release.sh,3,0,25
redis,C,.\clones\redis\deps\jemalloc\test\unit\pages.c,5,0,24
redis,C,.\clones\redis\deps\lua\src\linit.c,9,5,24
redis,C/C++ Header,.\clones\redis\deps\lua\src\ltable.h,11,5,24
redis,JSON,.\clones\redis\src\commands\acl-cat.json,0,0,24
redis,JSON,.\clones\redis\src\commands\acl-genpass.json,0,0,24
redis,JSON,.\clones\redis\src\commands\cluster-count-failure-reports.json,0,0,24
redis,JSON,.\clones\redis\src\commands\cluster-replicas.json,0,0,24
redis,JSON,.\clones\redis\src\commands\pubsub-numsub.json,0,0,24
redis,JSON,.\clones\redis\src\commands\select.json,0,0,24
redis,C/C++ Header,.\clones\redis\src\fmacros.h,9,33,24
redis,C,.\clones\redis\src\release.c,8,34,24
redis,C/C++ Header,.\clones\redis\src\script_lua.h,7,45,24
redis,Tcl/Tk,.\clones\redis\tests\cluster\run.tcl,4,3,24
redis,Tcl/Tk,.\clones\redis\utils\releasetools\changelog.tcl,8,3,24
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\stats.h,5,3,23
redis,C/C++ Header,.\clones\redis\src\call_reply.h,5,28,23
redis,JSON,.\clones\redis\src\commands\cluster-countkeysinslot.json,0,0,23
redis,JSON,.\clones\redis\src\commands\cluster-keyslot.json,0,0,23
redis,JSON,.\clones\redis\src\commands\latency-graph.json,0,0,23
redis,JSON,.\clones\redis\src\commands\latency-history.json,0,0,23
redis,JSON,.\clones\redis\src\commands\module-unload.json,0,0,23
redis,JSON,.\clones\redis\src\commands\pubsub-channels.json,0,0,23
redis,JSON,.\clones\redis\src\commands\pubsub-shardchannels.json,0,0,23
redis,C/C++ Header,.\clones\redis\src\connhelpers.h,10,55,23
redis,C,.\clones\redis\tests\modules\zset.c,2,5,23
redis,C/C++ Header,.\clones\redis\deps\hiredis\examples\example-qt.h,10,0,22
redis,Lua,.\clones\redis\deps\lua\test\factorial.lua,6,4,22
redis,Lua,.\clones\redis\deps\lua\test\sieve.lua,3,4,22
redis,JSON,.\clones\redis\src\commands\client-info.json,0,0,22
redis,JSON,.\clones\redis\src\commands\echo.json,0,0,22
redis,JSON,.\clones\redis\src\commands\function-kill.json,0,0,22
redis,JSON,.\clones\redis\src\commands\function-stats.json,0,0,22
redis,JSON,.\clones\redis\src\commands\lastsave.json,0,0,22
redis,JSON,.\clones\redis\src\commands\script-kill.json,0,0,22
redis,Tcl/Tk,.\clones\redis\tests\unit\moduleapi\eventloop.tcl,6,0,22
redis,Bourne Shell,.\clones\redis\utils\releasetools\02_upload_tarball.sh,1,0,22
redis,YAML,.\clones\redis\.github\workflows\spell-check.yml,6,5,21
redis,C,.\clones\redis\deps\hdr_histogram\hdr_alloc.c,6,7,21
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\div.h,6,14,21
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\safety_check.h,4,1,21
redis,CSS,.\clones\redis\deps\lua\doc\manual.css,3,0,21
redis,C/C++ Header,.\clones\redis\deps\lua\src\lvm.h,10,5,21
redis,JSON,.\clones\redis\src\commands\command.json,0,0,21
redis,JSON,.\clones\redis\src\commands\dbsize.json,0,0,21
redis,JSON,.\clones\redis\src\commands\lolwut.json,0,0,21
redis,JSON,.\clones\redis\src\commands\quit.json,0,0,21
redis,JSON,.\clones\redis\src\commands\reset.json,0,0,21
redis,JSON,.\clones\redis\src\commands\role.json,0,0,21
redis,JSON,.\clones\redis\src\commands\slowlog-len.json,0,0,21
redis,C/C++ Header,.\clones\redis\src\intset.h,5,29,21
redis,C/C++ Header,.\clones\redis\src\sparkline.h,6,29,21
redis,Tcl/Tk,.\clones\redis\tests\integration\aof-race.tcl,7,7,21
redis,Tcl/Tk,.\clones\redis\tests\integration\convert-ziplist-hash-on-load.tcl,6,1,21
redis,Tcl/Tk,.\clones\redis\tests\integration\convert-ziplist-zset-on-load.tcl,6,1,21
redis,Tcl/Tk,.\clones\redis\tests\unit\limits.tcl,0,0,21
redis,Ruby,.\clones\redis\utils\hyperloglog\hll-err.rb,2,4,21
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\extent_dss.h,6,0,20
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\tcache_types.h,13,26,20
redis,C++,.\clones\redis\deps\jemalloc\test\integration\cpp\basic.cpp,3,2,20
redis,C,.\clones\redis\deps\jemalloc\test\src\mq.c,3,4,20
redis,JSON,.\clones\redis\src\commands\client-unpause.json,0,0,20
redis,JSON,.\clones\redis\src\commands\debug.json,0,0,20
redis,JSON,.\clones\redis\src\commands\discard.json,0,0,20
redis,JSON,.\clones\redis\src\commands\multi.json,0,0,20
redis,JSON,.\clones\redis\src\commands\randomkey.json,0,0,20
redis,JSON,.\clones\redis\src\commands\slowlog-reset.json,0,0,20
redis,JSON,.\clones\redis\src\commands\unwatch.json,0,0,20
redis,Tcl/Tk,.\clones\redis\tests\unit\moduleapi\hash.tcl,3,4,20
redis,Ruby,.\clones\redis\utils\srandmember\showfreq.rb,2,1,20
redis,make,.\clones\redis\deps\hdr_histogram\Makefile,10,0,19
redis,YAML,.\clones\redis\deps\jemalloc\.cirrus.yml,1,1,19
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\base_externs.h,3,0,19
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\rtree_tsd.h,8,23,19
redis,C,.\clones\redis\deps\jemalloc\src\safety_check.c,5,0,19
redis,C/C++ Header,.\clones\redis\deps\lua\src\lfunc.h,10,5,19
redis,JSON,.\clones\redis\src\commands\client-getname.json,0,0,19
redis,JSON,.\clones\redis\src\commands\client-getredir.json,0,0,19
redis,JSON,.\clones\redis\src\commands\client-id.json,0,0,19
redis,JSON,.\clones\redis\src\commands\client-trackinginfo.json,0,0,19
redis,JSON,.\clones\redis\src\commands\cluster-bumpepoch.json,0,0,19
redis,JSON,.\clones\redis\src\commands\cluster-flushslots.json,0,0,19
redis,JSON,.\clones\redis\src\commands\cluster-saveconfig.json,0,0,19
redis,JSON,.\clones\redis\src\commands\exec.json,0,0,19
redis,JSON,.\clones\redis\src\commands\pfselftest.json,0,0,19
redis,JSON,.\clones\redis\src\commands\replconf.json,0,0,19
redis,C/C++ Header,.\clones\redis\src\solarisfixes.h,6,29,19
redis,C/C++ Header,.\clones\redis\src\testhelp.h,5,37,19
redis,Tcl/Tk,.\clones\redis\tests\sentinel\tests\11-port-0.tcl,8,6,19
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\bin_stats.h,12,24,18
redis,C/C++ Header,.\clones\redis\deps\lua\src\ldebug.h,10,5,18
redis,Lua,.\clones\redis\deps\lua\test\bisect.lua,5,4,18
redis,C/C++ Header,.\clones\redis\src\asciilogo.h,1,28,18
redis,JSON,.\clones\redis\src\commands\acl-list.json,0,0,18
redis,JSON,.\clones\redis\src\commands\acl-load.json,0,0,18
redis,JSON,.\clones\redis\src\commands\acl-save.json,0,0,18
redis,JSON,.\clones\redis\src\commands\acl-users.json,0,0,18
redis,JSON,.\clones\redis\src\commands\client-help.json,0,0,18
redis,JSON,.\clones\redis\src\commands\command-count.json,0,0,18
redis,JSON,.\clones\redis\src\commands\command-getkeys.json,0,0,18
redis,JSON,.\clones\redis\src\commands\command-help.json,0,0,18
redis,JSON,.\clones\redis\src\commands\function-help.json,0,0,18
redis,JSON,.\clones\redis\src\commands\object-help.json,0,0,18
redis,JSON,.\clones\redis\src\commands\readonly.json,0,0,18
redis,JSON,.\clones\redis\src\commands\readwrite.json,0,0,18
redis,JSON,.\clones\redis\src\commands\script-help.json,0,0,18
redis,JSON,.\clones\redis\src\commands\time.json,0,0,18
redis,JSON,.\clones\redis\src\commands\xgroup-help.json,0,0,18
redis,JSON,.\clones\redis\src\commands\xinfo-help.json,0,0,18
redis,C/C++ Header,.\clones\redis\src\monotonic.h,10,24,18
redis,Tcl/Tk,.\clones\redis\tests\sentinel\tests\includes\start-init-tests.tcl,0,0,18
redis,YAML,.\clones\redis\deps\hiredis\appveyor.yml,4,3,17
redis,C/C++ Header,.\clones\redis\deps\hiredis\net.h,6,33,17
redis,C,.\clones\redis\deps\jemalloc\src\div.c,6,32,17
redis,JSON,.\clones\redis\src\commands\acl-whoami.json,0,0,17
redis,JSON,.\clones\redis\src\commands\cluster-info.json,0,0,17
redis,JSON,.\clones\redis\src\commands\cluster-links.json,0,0,17
redis,JSON,.\clones\redis\src\commands\cluster-myid.json,0,0,17
redis,JSON,.\clones\redis\src\commands\cluster-nodes.json,0,0,17
redis,JSON,.\clones\redis\src\commands\config-resetstat.json,0,0,17
redis,JSON,.\clones\redis\src\commands\config-rewrite.json,0,0,17
redis,JSON,.\clones\redis\src\commands\function-dump.json,0,0,17
redis,JSON,.\clones\redis\src\commands\latency-doctor.json,0,0,17
redis,JSON,.\clones\redis\src\commands\latency-latest.json,0,0,17
redis,JSON,.\clones\redis\src\commands\sentinel-help.json,0,0,17
redis,C/C++ Header,.\clones\redis\src\sha256.h,7,11,17
redis,C/C++ Header,.\clones\redis\src\zipmap.h,4,33,17
redis,Bourne Shell,.\clones\redis\deps\jemalloc\include\jemalloc\jemalloc_rename.sh,4,2,16
redis,JSON,.\clones\redis\src\commands\acl-help.json,0,0,16
redis,JSON,.\clones\redis\src\commands\asking.json,0,0,16
redis,JSON,.\clones\redis\src\commands\pubsub-numpat.json,0,0,16
redis,JSON,.\clones\redis\src\commands\pubsub-shardnumsub.json,0,0,16
redis,JSON,.\clones\redis\src\commands\save.json,0,0,16
redis,JSON,.\clones\redis\src\commands\sentinel-config.json,0,0,16
redis,JSON,.\clones\redis\src\commands\sentinel-flushconfig.json,0,0,16
redis,JSON,.\clones\redis\src\commands\sentinel-get-master-addr-by-name.json,0,0,16
redis,JSON,.\clones\redis\src\commands\sentinel-info-cache.json,0,0,16
redis,JSON,.\clones\redis\src\commands\sentinel-is-master-down-by-addr.json,0,0,16
redis,JSON,.\clones\redis\src\commands\sentinel-master.json,0,0,16
redis,JSON,.\clones\redis\src\commands\sentinel-masters.json,0,0,16
redis,JSON,.\clones\redis\src\commands\sentinel-monitor.json,0,0,16
redis,JSON,.\clones\redis\src\commands\sentinel-myid.json,0,0,16
redis,JSON,.\clones\redis\src\commands\sentinel-remove.json,0,0,16
